id A,id B,Name Decomposition A,Name Decomposition B,Suffix Phone A,Suffix Phone B,Suffix Website A,Suffix Website B,Matching Score
354899,21995,"{'group', 'beeline'}","{'group', 'beeline'}",nan,21962750,beeline-group.com,beeline-group.com,0.5789473684210527
354935,244113,{'leetchi'},"{'sa', 'leetchi'}",nan,72444167,leetchi.com,leetchi.com,0.5
355002,52638,"{'med', 'tp', 'cilub'}","{'med', 'club'}",nan,nan,clubmed.com,clubmed.com,0.6923076923076923
355212,54460,"{'airbus', 'helicopters'}","{'group', 'airbus'}",nan,)4665692,airbus.com,airbus.com,0.5
355228,355228,"{'gobain', 'saint', 'usa'}","{'gobain', 'saint', 'usa'}",nan,nan,saint-gobain.com,saint-gobain.com,1.0
355289,355289,"{'airbus', 'operations', 'division'}","{'airbus', 'operations', 'division'}",nan,nan,airbus.com,airbus.com,1.0
355314,104932,"{'u', 'systeme'}","{'u', 'systeme'}",nan,40685959,systeme-u.fr,systeme-u.fr,0.5789473684210527
355404,234416,"{'gl', 'dnv'}","{'gl', 'dnv'}",nan,nan,dnvgl.com,dnvgl.com,0.8461538461538461
355424,170960,{'kiabi'},{'kiabi'},nan,nan,kiabi.com,kiabi.com,0.8461538461538461
355452,9785,{'wizbii'},{'wizbii'},nan,80420440,wizbii.com,wizbii.com,0.5789473684210527
355455,43360,{'areva'},{'areva'},nan,34960647,areva.com,areva.com,0.5789473684210527
355521,12983,{'outscale'},{'outscale'},nan,83629288,outscale.com,outscale.com,0.5789473684210527
355693,241865,"{'-', 'wealth', 'paribas', 'management', 'dubai', 'bnp'}","{'management', 'wealth', 'paribas', 'bnp'}",nan,87184794,bnpparibas.com,bnpparibas.com,0.5263157894736842
355963,363980,"{'application', 'services', 'capgemini'}","{'technology', 'services', 'capgemini'}",nan,nan,capgemini.com,capgemini.com,0.9090909090909091
355980,237238,"{'aigle', 'international'}","{'aigle', 'international'}",nan,41317400,aigle.com,aigle.com,0.5789473684210527
356042,71385,"{'kia', 'america', 'motors'}","{'kia', 'motors'}",nan,94684686,kia.com,kia.com,0.5263157894736842
356087,367637,"{'distribution', 's.a.s.', 'bâtiment', 'france', 'saint-gobain'}","{'saint', 'gobain', 'distribution', 'batiment', 'de', 'france'}",nan,nan,saint-gobain.com,saint-gobain.com,0.8181818181818182
356111,16304,"{'america', 'smcp', 'north'}","{'smcp', 's.a.s.'}",nan,nan,smcp.com,smcp.com,0.75
356168,244533,"{'digital', 'virgo'}","{'digital', 'virgo'}",nan,37482300,digitalvirgo.com,digitalvirgo.com,0.5789473684210527
356181,368922,"{'5ème', 'gauche'}","{'gauche', '5eme'}",nan,nan,5emegauche.com,5emegauche.com,0.8636363636363636
356207,356207,"{'group', 'renault', 'retail'}","{'group', 'renault', 'retail'}",nan,nan,renault.com,renault.com,1.0
356454,241153,{'mercialys'},{'mercialys'},nan,nan,mercialys.com,mercialys.com,1.0
356539,9353,{'ekimetrics'},{'ekimetrics'},nan,71194981,ekimetrics.com,ekimetrics.com,0.5789473684210527
356540,356540,{'mappy'},{'mappy'},nan,nan,mappy.com,mappy.com,1.0
356560,356560,{'ca-toulouse31'},{'ca-toulouse31'},nan,nan,ca-toulouse31.fr,ca-toulouse31.fr,1.0
356742,72123,{'raja'},{'raja'},nan,20306306,raja.fr,raja.fr,0.5789473684210527
356856,105058,{'sacem'},{'sacem'},nan,47154715,sacem.fr,sacem.fr,0.5789473684210527
356936,78375,{'macif'},{'macif'},nan,49094321,macif.fr,macif.fr,0.5789473684210527
356996,356996,"{'&', 'assurance', 'carrefour', 'banque'}","{'&', 'assurance', 'carrefour', 'banque'}",nan,nan,carrefour.com,carrefour.com,1.0
357022,367815,"{'italia', 'euler', 'hermes'}","{'euler', 'hermes'}",nan,nan,eulerhermes.com,eulerhermes.com,0.7692307692307693
357105,370592,{'fifty-five'},"{'55', 'fifty-five'}",nan,nan,fifty-five.com,fifty-five.com,0.7307692307692307
357140,242578,{'oxybul'},{'oxybul'},nan,28339933,oxybul.com,oxybul.com,0.5789473684210527
357249,11141,{'fretlink'},{'fretlink'},nan,44852182,fretlink.com,fretlink.com,0.5789473684210527
357273,370207,"{'e.', 'leclerc'}","{'e.', 'leclerc'}",nan,nan,e-leclerc.com,e-leclerc.com,0.8461538461538461
357333,246881,"{'aegis', 'dentsu', 'france'}","{'aegis', 'dentsu', 'network'}",nan,nan,dentsuaegis.com,dentsuaegis.com,0.7692307692307693
357381,221878,{'siderlog'},{'siderlog'},nan,74905040,siderlog.fr,siderlog.fr,0.5789473684210527
357391,234694,{'healsy'},{'healsy'},nan,nan,healsy.life,healsy.life,0.8461538461538461
357441,357441,{'ca-norddefrance'},{'ca-norddefrance'},nan,nan,ca-norddefrance.fr,ca-norddefrance.fr,1.0
357492,237373,{'lemonway'},{'lemonway'},nan,48570315,lemonway.com,lemonway.com,0.5789473684210527
357511,368754,{'telelangue'},{'telelangue'},nan,nan,telelangue.com,telelangue.com,1.0
357519,11173,{'isai'},"{'gestion', 'isai'}",nan,nan,isai.fr,isai.fr,0.7307692307692307
357759,355289,"{'sas', 'airbus', 'operations'}","{'airbus', 'operations', 'division'}",nan,nan,airbus.com,airbus.com,0.9090909090909091
357820,39653,"{'la', 'post-scriptum', 'poste'}","{'la', 'poste'}",nan,55440000,laposte.fr,laposte.fr,0.5263157894736842
357840,245967,"{'france', 'iss'}","{'iss', 'a/s'}",nan,44044404,fr.issworld.com,fr.issworld.com,0.5
357863,31018,"{'es', 'microsoft'}",{'microsoft'},nan,58828080,microsoft.com,microsoft.com,0.5
357980,357980,{'revlon'},{'revlon'},nan,nan,revlon.com,revlon.com,1.0
358004,358004,"{'sekurit', 'saint-gobain', 'international'}","{'sekurit', 'saint-gobain', 'international'}",nan,nan,saint-gobain.com,saint-gobain.com,1.0
358035,237062,"{'di', 'acqua', 'parma'}","{'di', 'acqua', 'parma'}",nan,25522881,acquadiparma.com,acquadiparma.com,0.5789473684210527
358042,358042,{'caf'},{'caf'},nan,nan,caf.fr,caf.fr,1.0
358055,358055,"{'loire', 'crédit', 'haute', 'agricole'}","{'loire', 'crédit', 'haute', 'agricole'}",nan,nan,ca-loirehauteloire.fr,ca-loirehauteloire.fr,0.8461538461538461
358189,358189,"{'maine', 'anjou', 'territoire'}","{'maine', 'anjou', 'territoire'}",nan,nan,ca-anjou-maine.fr,ca-anjou-maine.fr,1.0
358293,239981,{'trimane'},{'trimane'},nan,nan,trimane.fr,trimane.fr,0.8461538461538461
358378,235973,"{'nobel', 'nederland', 'bv', 'akzo'}","{'nobel', 'n.v', 'akzo'}",nan,05027555,akzonobel.com,akzonobel.com,0.5
358381,25097,{'assessfirst'},{'assessfirst'},nan,72773152,assessfirst.com,assessfirst.com,0.5789473684210527
358462,358462,"{'agence', 'shift'}","{'agence', 'shift'}",nan,nan,agence-shift.com,agence-shift.com,1.0
358505,358505,"{'group', 'innovation', 'axa'}","{'group', 'innovation', 'axa'}",nan,nan,axa.com,axa.com,1.0
358670,358670,"{'&', 'vhemy', 'associés'}","{'&', 'vhemy', 'associés'}",nan,nan,vhemy.com,vhemy.com,1.0
358709,248090,{'ecoburotic'},{'ecoburotic'},nan,nan,ecoburotic.com,ecoburotic.com,0.9166666666666666
358737,245783,{'kerops'},{'kerops'},nan,nan,kerops.com,kerops.com,0.8461538461538461
358910,349953,"{'nl', 'accor'}","{'invest', 'accor'}",nan,nan,accor.com,accor.com,0.8636363636363636
359045,359045,{'made.com'},{'made.com'},nan,nan,made.com,made.com,1.0
359046,359046,{'lesechosmedias'},{'lesechosmedias'},nan,nan,lesechosmedias.fr,lesechosmedias.fr,1.0
359068,37753,"{'monsanto', 'company'}","{'monsanto', 'company'}",nan,46941000,monsanto.com,monsanto.com,0.5789473684210527
359087,191405,"{'linkedin', 'profil'}",{'linkedin'},nan,06873600,linkedin.com,linkedin.com,0.5
359113,20571,{'arvato'},"{'france', 'arvato'}",nan,21748800,arvato.fr,arvato.fr,0.5
359118,248875,{'hospimedia'},{'hospimedia'},nan,28555059,hospimedia.fr,hospimedia.fr,0.5789473684210527
359291,359291,"{'be', 'orange'}","{'be', 'orange'}",nan,nan,orange.com,orange.com,1.0
359324,359324,"{'advisor', '-', 'document'}","{'advisor', '-', 'document'}",nan,nan,document-advisors.fr,document-advisors.fr,1.0
359434,246698,{'oralia'},{'oralia'},nan,nan,oralia.fr,oralia.fr,0.8461538461538461
359521,238241,{'ludendo'},{'ludendo'},nan,84340100,ludendo.com,ludendo.com,0.5789473684210527
359647,359647,"{'materials', 'ceramic', 'saint-gobain'}","{'materials', 'ceramic', 'saint-gobain'}",nan,nan,saint-gobain.com,saint-gobain.com,1.0
359728,10854,{'plezi'},{'plezi'},nan,83815185,plezi.co,plezi.co,0.5789473684210527
359852,9852,{'greenyellow'},{'greenyellow'},nan,53656464,greenyellow.fr,greenyellow.fr,0.5789473684210527
359886,359886,"{'america', 'danone', 'of', 'waters'}","{'america', 'danone', 'of', 'waters'}",nan,nan,danone.com,danone.com,1.0
359897,234407,{'delifrance'},{'delifrance'},nan,49597500,delifrance.com,delifrance.com,0.5789473684210527
359993,359993,{'axance.fr'},{'axance.fr'},nan,nan,axance.fr,axance.fr,1.0
360020,84262,"{'procter', 'europe', 's.a.', 'gamble', '&'}","{'&', 'procter', 'gamble'}",nan,nan,pg.com,pg.com,0.8166666666666668
360040,238759,{'allegion'},"{'allegion', 'plc'}",nan,78103700,allegion.com,allegion.com,0.5
360078,39831,"{'viamedis', 'santé'}",{'viamedis'},nan,nan,viamedis.fr,viamedis.fr,0.7307692307692307
360124,360124,{'ca-alpesprovence.fr'},{'ca-alpesprovence.fr'},nan,nan,ca-alpesprovence.fr,ca-alpesprovence.fr,1.0
360147,241518,{'made'},{'made'},nan,72212043,made.com,made.com,0.5789473684210527
360177,360177,{'ca-paris'},{'ca-paris'},nan,nan,ca-paris.fr,ca-paris.fr,1.0
360461,64712,"{'sodexo', '&', 'sports', 'loisirs', 'france'}","{'sas', 'france', 'sodexo'}",nan,nan,sodexo.com,sodexo.com,0.7666666666666666
360464,345826,"{'bmi', 'healthcare'}","{'bmi', 'healthcare'}",nan,50260466,bmihealthcare.co.uk,bmihealthcare.co.uk,0.5789473684210527
360472,234871,{'eisti'},{'eisti'},nan,nan,eisti.eu,eisti.eu,0.8461538461538461
360543,234333,{'smabtp'},{'smabtp'},nan,40597000,smabtp.fr,smabtp.fr,0.5789473684210527
360557,42566,"{'u.s.', 'ikea'}",{'ikea'},nan,)4714532,ikea.com,ikea.com,0.5
360566,44159,"{'jullien', 'groupe', 'truffaut'}",{'truffaut'},nan,nan,truffaut.com,truffaut.com,0.6923076923076923
360612,240698,"{'de', 'chu', 'poitiers'}","{'chu', 'poitiers'}",nan,49444444,chu-poitiers.fr,chu-poitiers.fr,0.5263157894736842
360625,104386,"{'germany', '-', 'ag', 'fca', 'chrysler', 'automobiles', 'fiat'}","{'automobiles', 'fca', 'fiat', 'chrysler'}",nan,30167000,fcagroup.com,fcagroup.com,0.5112781954887218
360630,8704,{'craft'},"{'ai', 'craft'}",nan,nan,craft.ai,craft.ai,0.7307692307692307
360706,228743,{'numberly'},{'numberly'},nan,49490660,numberly.com,numberly.com,0.5789473684210527
360841,360841,"{'and', 'saint', 'russia,', 'gobain', 'ukraine', 'delegation', 'cis'}","{'and', 'saint', 'russia,', 'gobain', 'ukraine', 'delegation', 'cis'}",nan,nan,saint-gobain.com,saint-gobain.com,1.0
360875,64922,{'oxatis'},{'oxatis'},nan,86262626,oxatis.com,oxatis.com,0.5789473684210527
360904,238335,{'avril'},"{'avril', 'groupe'}",nan,40694800,groupeavril.com,groupeavril.com,0.5
360916,367163,{'chloé'},{'chloé'},nan,nan,chloe.com,chloe.com,1.0
360948,360948,"{'platform', 'sellbytel', 'cloud', 'group', 'at', 'google'}","{'platform', 'sellbytel', 'cloud', 'group', 'at', 'google'}",nan,nan,google.com,google.com,1.0
360950,89739,"{'google', 'inc.'}","{'google', 'inc.'}",nan,02530000,google.com,google.com,0.6111111111111112
361157,361157,"{'by', 'orange', 'x'}","{'by', 'orange', 'x'}",nan,nan,orange.com,orange.com,1.0
361167,10543,{'simplon'},{'simplon'},nan,nan,simplon.co,simplon.co,0.8461538461538461
361283,361283,{'dunforce'},{'dunforce'},nan,nan,dunforce.io,dunforce.io,1.0
361437,11099,{'mirakl'},{'mirakl'},nan,72303005,mirakl.com,mirakl.com,0.5789473684210527
361466,9384,{'javista'},{'javista'},nan,42683745,javista.com,javista.com,0.5789473684210527
361699,26931,{'acticall'},{'acticall'},nan,nan,acticall.com,acticall.com,0.8461538461538461
361751,156850,"{'d_x0019_industrie', 'et', 'ile-de-france', 'chambre', 'paris', 'commerce', 'region', 'de'}","{'et', 'ile-de-france', 'chambre', ""d'industrie"", 'commerce', 'paris', 'de'}",nan,nan,cci-paris-idf.fr,cci-paris-idf.fr,0.7884615384615384
361916,11365,"{'management', 'interim', 'eim', 'executive'}","{'management', 'interim', 'eim', 'executive'}",nan,72901430,eim.com,eim.com,0.5789473684210527
362175,362175,"{'pam', 'saint-gobain'}","{'pam', 'saint-gobain'}",nan,nan,saint-gobain.com,saint-gobain.com,1.0
362325,239077,"{'traffik', 'smart'}","{'traffik', 'smart'}",nan,nan,smart-traffik.io,smart-traffik.io,0.8461538461538461
362332,362332,"{'banking', 'retail', 'paribas', 'bnp'}","{'banking', 'retail', 'paribas', 'bnp'}",nan,nan,bnpparibas.com,bnpparibas.com,1.0
362334,237190,{'advalo'},{'advalo'},nan,nan,advalo.com,advalo.com,0.8461538461538461
362468,84262,"{'&', 'procter', 'fr', 'gamble'}","{'&', 'procter', 'gamble'}",nan,nan,pg.com,pg.com,0.8541666666666666
362482,362482,"{'ifs', 'paribas', 'bnp'}","{'ifs', 'paribas', 'bnp'}",nan,nan,bnpparibas.com,bnpparibas.com,1.0
362625,232450,{'ucpa'},{'ucpa'},nan,45874587,ucpa.asso.fr,ucpa.asso.fr,0.5789473684210527
362642,362642,"{'innovation', 'centre', 'accenture'}","{'innovation', 'centre', 'accenture'}",nan,nan,accenture.com,accenture.com,1.0
362759,233874,"{'plc', 'cybg'}","{'plc', 'cybg'}",nan,12487070,cybg.com,cybg.com,0.5789473684210527
362803,369572,"{'arkea', 'services', 'lending'}","{'crédit', 'arkea', 'mutuel'}",nan,nan,arkea.com,arkea.com,0.6923076923076923
362904,43590,"{'usa', 'fabre', 'pierre'}","{'fabre', 'pierre'}",nan,nan,pierre-fabre.com,pierre-fabre.com,0.8333333333333334
362939,233762,"{'gobain', 'saint', 'weber'}","{'gobain', 'saint', 'weber'}",nan,45134513,saint-gobain.com,saint-gobain.com,0.5789473684210527
363284,240250,{'mercure'},"{'hotels', 'mercure'}",nan,94526800,mercure.com,mercure.com,0.5
363296,363296,"{'l’oreal', 'international'}","{'l’oreal', 'international'}",nan,nan,loreal.com,loreal.com,1.0
363339,363339,"{'business', 'sfr'}","{'business', 'sfr'}",nan,nan,sfr.com,sfr.com,1.0
363582,363582,"{'orange', 'consulting'}","{'orange', 'consulting'}",nan,nan,orange.com,orange.com,1.0
363591,369603,{'corsair'},{'corsair'},nan,nan,corsair.fr,corsair.fr,1.0
363605,65290,{'cromology'},{'cromology'},nan,41276200,cromology.com,cromology.com,0.5789473684210527
363643,233931,"{'echos', 'tv', 'les'}","{'echos', 'les'}",nan,49536565,lesechos.fr,lesechos.fr,0.5263157894736842
363699,189166,"{'belgium', 'louis', 'vuitton'}","{'louis', 'vuitton'}",nan,nan,louisvuitton.com,louisvuitton.com,0.8333333333333334
363722,245173,"{'tag', 'heuer'}","{'tag', 'heuer'}",nan,29198000,tagheuer.com,tagheuer.com,0.5789473684210527
363733,363733,"{'france', 'microsoft'}","{'france', 'microsoft'}",nan,nan,microsoft.com,microsoft.com,1.0
363777,367629,{'smallable'},"{'smallable', 'españa'}",nan,nan,smallable.com,smallable.com,0.8636363636363636
363819,10512,"{'groupe', 'onepoint'}",{'onepoint'},nan,)9893116,groupeonepoint.com,groupeonepoint.com,0.5
363906,10944,"{'clever', 'age'}","{'clever', 'age'}",nan,53346610,clever-age.com,clever-age.com,0.5789473684210527
363924,363924,"{'frontieres', 'nouvelles'}","{'frontieres', 'nouvelles'}",nan,nan,nouvelles-frontieres.fr,nouvelles-frontieres.fr,1.0
363980,363980,"{'technology', 'services', 'capgemini'}","{'technology', 'services', 'capgemini'}",nan,nan,capgemini.com,capgemini.com,1.0
364108,11442,"{'pricer', 'inc.'}","{'ab', 'pricer'}",nan,50558200,pricer.com,pricer.com,0.5
364133,264556,{'tarkett'},{'tarkett'},nan,41204040,tarkett.com,tarkett.com,0.5789473684210527
365392,249051,"{'le', 'bar', 'huitieme'}","{'le', 'bar', 'huitieme'}",43435465,43435465,iscom.org,iscom.org,1.0
365434,75457,"{'mutuelle', 'apivia'}","{'mutuelle', 'apivia'}",46450404,46450404,nan,apivia.fr,0.5789473684210527
365471,418837,{'ba&sh'},{'ba&sh'},45081415,45081415,ba-sh.com,ba-sh.com,1.0
365728,42415,{'hyperlex'},{'hyperlex'},nan,nan,hyperlex.ai,hyperlex.ai,0.8461538461538461
366055,366055,{'loreal'},{'loreal'},nan,nan,loreal.com,loreal.com,0.8461538461538461
366078,366078,"{'|', 'paribas', 'real', 'estate', 'bnp'}","{'|', 'paribas', 'real', 'estate', 'bnp'}",nan,nan,realestate.bnpparibas.fr,realestate.bnpparibas.fr,0.8461538461538461
366121,77472,{'h&m'},{'h&m'},nan,87965500,hm.com,hm.com,0.5789473684210527
366356,79104,{'sfr'},{'sfr'},71711000,71711000,sfr.fr,sfr.fr,1.0
366448,406611,"{'la', 'mobile', 'poste'}","{'la', 'mobile', 'poste'}",47094709,78171616,lapostemobile.fr,lapostemobile.fr,0.5789473684210527
366490,209959,"{'wirtgen', 'belgium'}","{'group', 'wirtgen'}",64597780,26451310,wirtgen-group.com,wirtgen-group.com,0.5
366491,266037,"{'groupe', 'damartex'}","{'group', 'damartex'}",20114500,20114500,damartex.com,damartex.com,0.9210526315789473
366553,366553,{'puig'},{'puig'},34007000,34007000,puig.com,puig.com,1.0
366648,31018,{'microsoft'},{'microsoft'},nan,58828080,microsoft.com,microsoft.com,0.5789473684210527
366710,9326,{'realytics'},{'realytics'},85092112,85092112,realytics.io,realytics.io,1.0
366874,78460,"{'christian', 'dior'}","{'christian', 'dior'}",nan,nan,dior.com,dior.com,0.8461538461538461
366877,367449,"{'kpmg', 's.a'}","{'kpmg', 's.a'}",nan,nan,home.kpmg/fr,home.kpmg/fr,1.0
366879,367637,"{'saint', 'gobain', 'distribution', 'batiment', 'de', 'france'}","{'saint', 'gobain', 'distribution', 'batiment', 'de', 'france'}",nan,nan,saint-gobain.com,saint-gobain.com,1.0
366885,20199,{'fauchon'},{'fauchon'},nan,70393800,fauchon.com,fauchon.com,0.5789473684210527
366891,156850,"{'et', 'ile-de-france', 'chambre', ""d'industrie"", 'commerce', 'paris', 'de'}","{'et', 'ile-de-france', 'chambre', ""d'industrie"", 'commerce', 'paris', 'de'}",nan,nan,cci-paris-idf.fr,cci-paris-idf.fr,0.8461538461538461
366897,79213,{'lacoste'},{'lacoste'},nan,nan,lacoste.com,lacoste.com,0.8461538461538461
366905,366905,{'altima'},{'altima'},nan,nan,altima-agency.com,altima-agency.com,1.0
366907,105896,"{'van', '&', 'cleef', 'france', 'arpels'}","{'van', '&', 'cleef', 'france', 'arpels'}",nan,70703500,vancleefarpels.com,vancleefarpels.com,0.5789473684210527
366918,105233,{'gameloft'},{'gameloft'},nan,58162040,gameloft.com/corporate,gameloft.com/corporate,0.5789473684210527
366919,104300,"{'groupe', 'carrefour'}","{'groupe', 'carrefour'}",nan,64505000,carrefour.com/fr,carrefour.com/fr,0.5789473684210527
366922,105621,{'salesforce.com'},{'salesforce.com'},nan,59017000,salesforce.com,salesforce.com,0.5789473684210527
366936,105328,"{'alpes', 'des', 'compagnie'}","{'alpes', 'des', 'compagnie'}",nan,46848800,compagniedesalpes.com,compagniedesalpes.com,0.5789473684210527
366939,81747,{'unilever'},{'unilever'},nan,nan,vente-privee.com,vente-privee.com,0.9166666666666666
366949,82019,"{'adagio', 'city'}","{'adagio', 'city'}",nan,nan,adagio-city.com/,adagio-city.com/,0.8461538461538461
366984,8836,{'sncf'},{'sncf'},nan,53256000,sncf.com,sncf.com,0.5789473684210527
366989,104374,{'accenture'},{'accenture'},nan,53235555,accenture.com/fr-fr,accenture.com/fr-fr,0.5789473684210527
366990,263439,{'zara'},"{'france', 'zara'}",nan,nan,zara.com,zara.com,0.7307692307692307
366991,104972,{'accorhotels'},{'accorhotels'},nan,45388600,group.accor.com/fr-fr,group.accor.com/fr-fr,0.5789473684210527
366993,170960,{'kiabi'},{'kiabi'},nan,nan,kiabi.com,kiabi.com,0.8461538461538461
367004,106130,"{'hypermarchés', 'carrefour'}","{'hypermarchés', 'carrefour'}",nan,28529979,carrefour.com,carrefour.com,0.5789473684210527
367007,367007,"{'van', '&', 'cleef', 'us', 'arpels'}","{'van', '&', 'cleef', 'us', 'arpels'}",nan,nan,vancleefarpels.com,vancleefarpels.com,1.0
367013,350581,{'orchestra'},{'orchestra'},nan,nan,orchestra.fr,orchestra.fr,1.0
367019,16940,{'tealium'},{'tealium'},nan,)7791344,tealium.com,tealium.com,0.5789473684210527
367031,104616,"{'ab', 'tasty'}","{'ab', 'tasty'}",nan,84178752,abtasty.com/fr,abtasty.com/fr,0.5789473684210527
367034,49386,{'printemps'},{'printemps'},nan,42825000,printemps.com,printemps.com,0.5789473684210527
367038,79076,"{'france', 'bricoman'}",{'bricoman'},nan,87989420,bricoman.fr,bricoman.fr,0.5
367042,170844,{'finsbury'},{'finsbury'},nan,79971310,finsbury-shoes.com,finsbury-shoes.com,0.5789473684210527
367046,369263,"{'hennessy', 'lvmh', 'louis', 'vuitton', 'moet'}","{'hennessy', 'lvmh', 'louis', 'vuitton', 'moet'}",nan,nan,lvmh.com,lvmh.com,1.0
367050,105549,{'picard'},"{'picard', 'surgeles'}",nan,41096666,picard.fr,picard.fr,0.5
367069,370377,"{'es', 'pernod', 'ricard'}","{'es', 'pernod', 'ricard'}",nan,nan,pernod-ricard.com,pernod-ricard.com,1.0
367072,78510,"{'gobain', 'saint'}","{'gobain', 'saint'}",nan,47623000,saint-gobain.com,saint-gobain.com,0.5789473684210527
367074,79148,"{'&', 'zadig', 'voltaire'}","{'&', 'zadig', 'voltaire'}",nan,42218888,zadig-et-voltaire.com,zadig-et-voltaire.com,0.5789473684210527
